19F
1, -58297, 76424.9209, 202.988719
2, -56703, 76422.3778, 202.981964
3, -58461, 76419.8346, 202.975209
4, -58862, 76417.2915, 202.968455
5, -59594, 76414.7484, 202.961700
6, -58148, 76412.2053, 202.954945
7, -56192, 76409.6621, 202.948190
8, -57847, 76407.1190, 202.941436
9, -56987, 76404.5759, 202.934681
10, -57230, 76402.0327, 202.927926
11, -55834, 76399.4896, 202.921172
12, -56193, 76396.9465, 202.914417
13, -57721, 76394.4033, 202.907662
14, -57347, 76391.8602, 202.900908
15, -54670, 76389.3171, 202.894153
16, -53508, 76386.7739, 202.887398
17, -53446, 76384.2308, 202.880643
18, -54607, 76381.6877, 202.873889
19, -54687, 76379.1445, 202.867134
20, -55457, 76376.6014, 202.860379
21, -56011, 76374.0583, 202.853625
22, -56574, 76371.5151, 202.846870
23, -56036, 76368.9720, 202.840115
24, -53107, 76366.4289, 202.833361
25, -53909, 76363.8858, 202.826606
26, -54834, 76361.3426, 202.819851
27, -54801, 76358.7995, 202.813097
28, -56271, 76356.2564, 202.806342
29, -54319, 76353.7132, 202.799587
30, -53575, 76351.1701, 202.792832
31, -54629, 76348.6270, 202.786078
32, -55815, 76346.0838, 202.779323
33, -55319, 76343.5407, 202.772568
34, -54391, 76340.9976, 202.765814
35, -52730, 76338.4544, 202.759059
36, -52364, 76335.9113, 202.752304
37, -53061, 76333.3682, 202.745550
38, -52532, 76330.8250, 202.738795
39, -55902, 76328.2819, 202.732040
40, -53502, 76325.7388, 202.725285
41, -54283, 76323.1956, 202.718531
42, -54515, 76320.6525, 202.711776
43, -54465, 76318.1094, 202.705021
44, -53628, 76315.5663, 202.698267
45, -51420, 76313.0231, 202.691512
46, -53741, 76310.4800, 202.684757
47, -51855, 76307.9369, 202.678003
48, -50334, 76305.3937, 202.671248
49, -50945, 76302.8506, 202.664493
50, -51683, 76300.3075, 202.657739
51, -52270, 76297.7643, 202.650984
52, -53376, 76295.2212, 202.644229
53, -53950, 76292.6781, 202.637474
54, -52429, 76290.1349, 202.630720
55, -50190, 76287.5918, 202.623965
56, -50679, 76285.0487, 202.617210
57, -54447, 76282.5055, 202.610456
58, -54100, 76279.9624, 202.603701
59, -53731, 76277.4193, 202.596946
60, -54369, 76274.8761, 202.590192
61, -53266, 76272.3330, 202.583437
62, -54786, 76269.7899, 202.576682
63, -52266, 76267.2468, 202.569928
64, -54323, 76264.7036, 202.563173
65, -52525, 76262.1605, 202.556418
66, -52800, 76259.6174, 202.549663
67, -52333, 76257.0742, 202.542909
68, -51620, 76254.5311, 202.536154
69, -53256, 76251.9880, 202.529399
70, -52599, 76249.4448, 202.522645
71, -53401, 76246.9017, 202.515890
72, -52313, 76244.3586, 202.509135
73, -52153, 76241.8154, 202.502381
74, -54389, 76239.2723, 202.495626
75, -53900, 76236.7292, 202.488871
76, -52528, 76234.1860, 202.482116
77, -51007, 76231.6429, 202.475362
78, -50761, 76229.0998, 202.468607
79, -53014, 76226.5566, 202.461852
80, -50495, 76224.0135, 202.455098
81, -52817, 76221.4704, 202.448343
82, -51642, 76218.9273, 202.441588
83, -52141, 76216.3841, 202.434834
84, -53994, 76213.8410, 202.428079
85, -52826, 76211.2979, 202.421324
86, -52193, 76208.7547, 202.414570
87, -52211, 76206.2116, 202.407815
88, -53251, 76203.6685, 202.401060
89, -52872, 76201.1253, 202.394305
90, -52183, 76198.5822, 202.387551
91, -52255, 76196.0391, 202.380796
92, -52021, 76193.4959, 202.374041
93, -49164, 76190.9528, 202.367287
94, -51497, 76188.4097, 202.360532
95, -52020, 76185.8665, 202.353777
96, -49298, 76183.3234, 202.347023
97, -52775, 76180.7803, 202.340268
98, -49561, 76178.2371, 202.333513
99, -48360, 76175.6940, 202.326759
100, -50431, 76173.1509, 202.320004
101, -49523, 76170.6078, 202.313249
102, -48978, 76168.0646, 202.306494
103, -48395, 76165.5215, 202.299740
104, -47892, 76162.9784, 202.292985
105, -47812, 76160.4352, 202.286230
106, -50385, 76157.8921, 202.279476
107, -49677, 76155.3490, 202.272721
108, -48460, 76152.8058, 202.265966
109, -47363, 76150.2627, 202.259212
110, -45767, 76147.7196, 202.252457
111, -44987, 76145.1764, 202.245702
112, -46901, 76142.6333, 202.238947
113, -47440, 76140.0902, 202.232193
114, -47607, 76137.5470, 202.225438
115, -48599, 76135.0039, 202.218683
116, -48459, 76132.4608, 202.211929
117, -45243, 76129.9176, 202.205174
118, -45040, 76127.3745, 202.198419
119, -47355, 76124.8314, 202.191665
120, -46657, 76122.2883, 202.184910
121, -47285, 76119.7451, 202.178155
122, -47909, 76117.2020, 202.171401
123, -47571, 76114.6589, 202.164646
124, -47783, 76112.1157, 202.157891
125, -49563, 76109.5726, 202.151136
126, -50881, 76107.0295, 202.144382
127, -51159, 76104.4863, 202.137627
128, -49514, 76101.9432, 202.130872
129, -49934, 76099.4001, 202.124118
130, -49270, 76096.8569, 202.117363
131, -46323, 76094.3138, 202.110608
132, -45676, 76091.7707, 202.103854
133, -46895, 76089.2275, 202.097099
134, -47377, 76086.6844, 202.090344
135, -46560, 76084.1413, 202.083589
136, -46882, 76081.5981, 202.076835
137, -46788, 76079.0550, 202.070080
138, -46432, 76076.5119, 202.063325
139, -46970, 76073.9688, 202.056571
140, -48452, 76071.4256, 202.049816
141, -49838, 76068.8825, 202.043061
142, -48972, 76066.3394, 202.036307
143, -49315, 76063.7962, 202.029552
144, -50660, 76061.2531, 202.022797
145, -49781, 76058.7100, 202.016043
146, -47177, 76056.1668, 202.009288
147, -45148, 76053.6237, 202.002533
148, -45642, 76051.0806, 201.995778
149, -46988, 76048.5374, 201.989024
150, -45045, 76045.9943, 201.982269
151, -44163, 76043.4512, 201.975514
152, -40070, 76040.9080, 201.968760
153, -42936, 76038.3649, 201.962005
154, -44780, 76035.8218, 201.955250
155, -47138, 76033.2786, 201.948496
156, -47490, 76030.7355, 201.941741
157, -44877, 76028.1924, 201.934986
158, -45006, 76025.6493, 201.928232
159, -43416, 76023.1061, 201.921477
160, -43409, 76020.5630, 201.914722
161, -44567, 76018.0199, 201.907967
162, -44020, 76015.4767, 201.901213
163, -43630, 76012.9336, 201.894458
164, -43647, 76010.3905, 201.887703
165, -42546, 76007.8473, 201.880949
166, -45938, 76005.3042, 201.874194
167, -46018, 76002.7611, 201.867439
168, -48600, 76000.2179, 201.860685
169, -46951, 75997.6748, 201.853930
170, -45369, 75995.1317, 201.847175
171, -44548, 75992.5885, 201.840420
172, -44312, 75990.0454, 201.833666
173, -41555, 75987.5023, 201.826911
174, -44274, 75984.9591, 201.820156
175, -44089, 75982.4160, 201.813402
176, -42855, 75979.8729, 201.806647
177, -43627, 75977.3298, 201.799892
178, -44085, 75974.7866, 201.793138
179, -43882, 75972.2435, 201.786383
180, -46050, 75969.7004, 201.779628
181, -43881, 75967.1572, 201.772874
182, -41193, 75964.6141, 201.766119
183, -39788, 75962.0710, 201.759364
184, -41317, 75959.5278, 201.752609
185, -45204, 75956.9847, 201.745855
186, -43859, 75954.4416, 201.739100
187, -42241, 75951.8984, 201.732345
188, -42859, 75949.3553, 201.725591
189, -43640, 75946.8122, 201.718836
190, -45885, 75944.2690, 201.712081
191, -47871, 75941.7259, 201.705327
192, -48827, 75939.1828, 201.698572
193, -45871, 75936.6396, 201.691817
194, -42097, 75934.0965, 201.685062
195, -43836, 75931.5534, 201.678308
196, -44987, 75929.0103, 201.671553
197, -44205, 75926.4671, 201.664798
198, -44073, 75923.9240, 201.658044
199, -41775, 75921.3809, 201.651289
200, -42288, 75918.8377, 201.644534
201, -40666, 75916.2946, 201.637780
202, -41209, 75913.7515, 201.631025
203, -40253, 75911.2083, 201.624270
204, -37987, 75908.6652, 201.617516
205, -38880, 75906.1221, 201.610761
206, -43445, 75903.5789, 201.604006
207, -43772, 75901.0358, 201.597251
208, -41194, 75898.4927, 201.590497
209, -40039, 75895.9495, 201.583742
210, -40272, 75893.4064, 201.576987
211, -42098, 75890.8633, 201.570233
212, -42780, 75888.3201, 201.563478
213, -41804, 75885.7770, 201.556723
214, -41374, 75883.2339, 201.549969
215, -42128, 75880.6908, 201.543214
216, -40957, 75878.1476, 201.536459
217, -39243, 75875.6045, 201.529705
218, -40854, 75873.0614, 201.522950
219, -39325, 75870.5182, 201.516195
220, -43883, 75867.9751, 201.509440
221, -42182, 75865.4320, 201.502686
222, -41887, 75862.8888, 201.495931
223, -41768, 75860.3457, 201.489176
224, -40109, 75857.8026, 201.482422
225, -38703, 75855.2594, 201.475667
226, -38503, 75852.7163, 201.468912
227, -38813, 75850.1732, 201.462158
228, -37273, 75847.6300, 201.455403
229, -39845, 75845.0869, 201.448648
230, -41805, 75842.5438, 201.441893
231, -41605, 75840.0006, 201.435139
232, -38857, 75837.4575, 201.428384
233, -38356, 75834.9144, 201.421629
234, -43306, 75832.3713, 201.414875
235, -40142, 75829.8281, 201.408120
236, -40075, 75827.2850, 201.401365
237, -40328, 75824.7419, 201.394611
238, -38897, 75822.1987, 201.387856
239, -41580, 75819.6556, 201.381101
240, -40546, 75817.1125, 201.374347
241, -40036, 75814.5693, 201.367592
242, -40856, 75812.0262, 201.360837
243, -41537, 75809.4831, 201.354082
244, -41666, 75806.9399, 201.347328
245, -38774, 75804.3968, 201.340573
246, -36672, 75801.8537, 201.333818
247, -38067, 75799.3105, 201.327064
248, -38085, 75796.7674, 201.320309
249, -38441, 75794.2243, 201.313554
250, -40714, 75791.6811, 201.306800
251, -39417, 75789.1380, 201.300045
252, -41201, 75786.5949, 201.293290
253, -40793, 75784.0518, 201.286535
254, -40814, 75781.5086, 201.279781
255, -40847, 75778.9655, 201.273026
256, -41164, 75776.4224, 201.266271
257, -38801, 75773.8792, 201.259517
