19F
1, -57543, 76424.9209, 202.988719
2, -59907, 76422.3778, 202.981964
3, -60050, 76419.8346, 202.975209
4, -58902, 76417.2915, 202.968455
5, -58950, 76414.7484, 202.961700
6, -60489, 76412.2053, 202.954945
7, -60180, 76409.6621, 202.948190
8, -60687, 76407.1190, 202.941436
9, -60342, 76404.5759, 202.934681
10, -59164, 76402.0327, 202.927926
11, -58840, 76399.4896, 202.921172
12, -59957, 76396.9465, 202.914417
13, -59106, 76394.4033, 202.907662
14, -59414, 76391.8602, 202.900908
15, -63071, 76389.3171, 202.894153
16, -62012, 76386.7739, 202.887398
17, -60572, 76384.2308, 202.880643
18, -57813, 76381.6877, 202.873889
19, -59350, 76379.1445, 202.867134
20, -59893, 76376.6014, 202.860379
21, -61005, 76374.0583, 202.853625
22, -61194, 76371.5151, 202.846870
23, -59418, 76368.9720, 202.840115
24, -62031, 76366.4289, 202.833361
25, -60403, 76363.8858, 202.826606
26, -60888, 76361.3426, 202.819851
27, -60225, 76358.7995, 202.813097
28, -60197, 76356.2564, 202.806342
29, -57993, 76353.7132, 202.799587
30, -55988, 76351.1701, 202.792832
31, -54058, 76348.6270, 202.786078
32, -55646, 76346.0838, 202.779323
33, -56367, 76343.5407, 202.772568
34, -53841, 76340.9976, 202.765814
35, -56047, 76338.4544, 202.759059
36, -56914, 76335.9113, 202.752304
37, -56554, 76333.3682, 202.745550
38, -54969, 76330.8250, 202.738795
39, -54076, 76328.2819, 202.732040
40, -54606, 76325.7388, 202.725285
41, -56371, 76323.1956, 202.718531
42, -55663, 76320.6525, 202.711776
43, -56767, 76318.1094, 202.705021
44, -55695, 76315.5663, 202.698267
45, -54845, 76313.0231, 202.691512
46, -56221, 76310.4800, 202.684757
47, -56257, 76307.9369, 202.678003
48, -55363, 76305.3937, 202.671248
49, -55357, 76302.8506, 202.664493
50, -55655, 76300.3075, 202.657739
51, -54060, 76297.7643, 202.650984
52, -54691, 76295.2212, 202.644229
53, -55505, 76292.6781, 202.637474
54, -55343, 76290.1349, 202.630720
55, -56068, 76287.5918, 202.623965
56, -56429, 76285.0487, 202.617210
57, -52956, 76282.5055, 202.610456
58, -52525, 76279.9624, 202.603701
59, -54718, 76277.4193, 202.596946
60, -55164, 76274.8761, 202.590192
61, -55110, 76272.3330, 202.583437
62, -55365, 76269.7899, 202.576682
63, -56992, 76267.2468, 202.569928
64, -56805, 76264.7036, 202.563173
65, -55251, 76262.1605, 202.556418
66, -52197, 76259.6174, 202.549663
67, -49912, 76257.0742, 202.542909
68, -52016, 76254.5311, 202.536154
69, -54008, 76251.9880, 202.529399
70, -54719, 76249.4448, 202.522645
71, -54772, 76246.9017, 202.515890
72, -55463, 76244.3586, 202.509135
