19F
1, -16201756, 76424.9209, 202.988719
2, -16709698, 76422.3778, 202.981964
3, -16903686, 76419.8346, 202.975209
4, -16898568, 76417.2915, 202.968455
5, -17397232, 76414.7484, 202.961700
6, -17062883, 76412.2053, 202.954945
7, -16177006, 76409.6621, 202.948190
8, -15367509, 76407.1190, 202.941436
9, -15221716, 76404.5759, 202.934681
10, -15623336, 76402.0327, 202.927926
11, -16298830, 76399.4896, 202.921172
12, -16933589, 76396.9465, 202.914417
13, -16296507, 76394.4033, 202.907662
14, -15805649, 76391.8602, 202.900908
15, -15889984, 76389.3171, 202.894153
16, -16187383, 76386.7739, 202.887398
17, -16305875, 76384.2308, 202.880643
18, -15790453, 76381.6877, 202.873889
19, -15842301, 76379.1445, 202.867134
20, -15480091, 76376.6014, 202.860379
21, -15404160, 76374.0583, 202.853625
22, -15839405, 76371.5151, 202.846870
23, -15913402, 76368.9720, 202.840115
24, -15781969, 76366.4289, 202.833361
25, -15408428, 76363.8858, 202.826606
26, -15533523, 76361.3426, 202.819851
27, -15574937, 76358.7995, 202.813097
28, -15400905, 76356.2564, 202.806342
29, -15380734, 76353.7132, 202.799587
30, -15199859, 76351.1701, 202.792832
31, -15628049, 76348.6270, 202.786078
32, -16042706, 76346.0838, 202.779323
33, -15428868, 76343.5407, 202.772568
34, -15285175, 76340.9976, 202.765814
35, -14954253, 76338.4544, 202.759059
36, -15321869, 76335.9113, 202.752304
37, -15846160, 76333.3682, 202.745550
38, -15589083, 76330.8250, 202.738795
39, -15130864, 76328.2819, 202.732040
40, -15403961, 76325.7388, 202.725285
41, -15273078, 76323.1956, 202.718531
42, -15399948, 76320.6525, 202.711776
43, -14704901, 76318.1094, 202.705021
44, -13988139, 76315.5663, 202.698267
45, -14198091, 76313.0231, 202.691512
46, -14399980, 76310.4800, 202.684757
47, -14695050, 76307.9369, 202.678003
48, -15262614, 76305.3937, 202.671248
49, -15639360, 76302.8506, 202.664493
50, -14543667, 76300.3075, 202.657739
51, -14420971, 76297.7643, 202.650984
52, -15037073, 76295.2212, 202.644229
53, -14419960, 76292.6781, 202.637474
54, -14231455, 76290.1349, 202.630720
55, -14316707, 76287.5918, 202.623965
56, -15140728, 76285.0487, 202.617210
57, -14811635, 76282.5055, 202.610456
58, -14403680, 76279.9624, 202.603701
59, -14040153, 76277.4193, 202.596946
60, -14423412, 76274.8761, 202.590192
61, -14803218, 76272.3330, 202.583437
62, -13907764, 76269.7899, 202.576682
63, -14058656, 76267.2468, 202.569928
64, -13199391, 76264.7036, 202.563173
65, -13264434, 76262.1605, 202.556418
66, -13384737, 76259.6174, 202.549663
67, -13218377, 76257.0742, 202.542909
68, -13567688, 76254.5311, 202.536154
69, -13255992, 76251.9880, 202.529399
70, -13905539, 76249.4448, 202.522645
71, -14358933, 76246.9017, 202.515890
72, -13823618, 76244.3586, 202.509135
73, -13729913, 76241.8154, 202.502381
74, -13825166, 76239.2723, 202.495626
75, -14314986, 76236.7292, 202.488871
76, -14490405, 76234.1860, 202.482116
77, -13661673, 76231.6429, 202.475362
78, -13512009, 76229.0998, 202.468607
79, -14173408, 76226.5566, 202.461852
80, -13748279, 76224.0135, 202.455098
81, -13766192, 76221.4704, 202.448343
82, -14158272, 76218.9273, 202.441588
83, -14497327, 76216.3841, 202.434834
84, -14026736, 76213.8410, 202.428079
85, -13390900, 76211.2979, 202.421324
